Date.Time,Ambient,High
8/18/16 20:15,19.377,19.472
8/18/16 20:30,19.282,19.377
8/18/16 20:45,19.282,19.282
8/18/16 21:00,19.187,19.282
8/18/16 21:15,19.092,19.187
8/18/16 21:30,19.092,19.187
8/18/16 21:45,19.092,19.092
8/18/16 22:00,18.996,19.092
8/18/16 22:15,18.901,18.996
8/18/16 22:30,18.806,18.901
8/18/16 22:45,18.806,18.901
8/18/16 23:00,18.806,18.806
8/18/16 23:15,18.711,18.806
8/18/16 23:30,18.711,18.711
8/18/16 23:45,18.711,18.711
8/19/16 0:00,18.616,18.711
8/19/16 0:15,18.616,18.711
8/19/16 0:30,18.616,18.711
8/19/16 0:45,18.616,18.711
8/19/16 1:00,18.616,18.711
8/19/16 1:15,18.616,18.711
8/19/16 1:30,18.711,18.711
8/19/16 1:45,18.711,18.711
8/19/16 2:00,18.711,18.806
8/19/16 2:15,18.711,18.806
8/19/16 2:30,18.711,18.806
8/19/16 2:45,18.711,18.806
8/19/16 3:00,18.711,18.806
8/19/16 3:15,18.711,18.806
8/19/16 3:30,18.711,18.806
8/19/16 3:45,18.711,18.806
8/19/16 4:00,18.711,18.806
8/19/16 4:15,18.711,18.806
8/19/16 4:30,18.711,18.806
8/19/16 4:45,18.711,18.806
8/19/16 5:00,18.711,18.711
8/19/16 5:15,18.616,18.711
8/19/16 5:30,18.616,18.711
8/19/16 5:45,18.521,18.616
8/19/16 6:00,18.521,18.616
8/19/16 6:15,18.426,18.521
8/19/16 6:30,18.331,18.426
8/19/16 6:45,18.331,18.426
8/19/16 7:00,18.331,18.331
8/19/16 7:15,18.331,18.331
8/19/16 7:30,18.331,18.331
8/19/16 7:45,18.331,18.331
8/19/16 8:00,18.331,18.426
8/19/16 8:15,18.331,18.426
8/19/16 8:30,18.426,18.426
8/19/16 8:45,18.426,18.426
8/19/16 9:00,18.426,18.521
8/19/16 9:15,18.426,18.426
8/19/16 9:30,18.331,18.426
8/19/16 9:45,18.236,18.236
8/19/16 10:00,18.045,18.14
8/19/16 10:15,18.045,18.045
8/19/16 10:30,18.14,18.14
8/19/16 10:45,18.14,18.14
8/19/16 11:00,18.14,18.236
8/19/16 11:15,18.236,18.236
8/19/16 11:30,18.331,18.331
8/19/16 11:45,18.521,18.426
8/19/16 12:00,18.616,18.521
8/19/16 12:15,18.806,18.711
8/19/16 12:30,18.996,18.806
8/19/16 12:45,19.092,18.996
8/19/16 13:00,19.187,19.092
8/19/16 13:15,19.282,19.187
8/19/16 13:30,19.377,19.282
8/19/16 13:45,19.377,19.377
8/19/16 14:00,19.377,19.472
8/19/16 14:15,19.377,19.377
8/19/16 14:30,19.282,19.377
8/19/16 14:45,19.377,19.377
8/19/16 15:00,19.472,19.472
8/19/16 15:15,19.472,19.567
8/19/16 15:30,19.567,19.567
8/19/16 15:45,19.662,19.662
8/19/16 16:00,19.662,19.758
8/19/16 16:15,19.758,19.758
8/19/16 16:30,19.758,19.853
8/19/16 16:45,19.662,19.758
8/19/16 17:00,19.662,19.758
8/19/16 17:15,19.662,19.662
8/19/16 17:30,19.662,19.662
8/19/16 17:45,19.567,19.662
8/19/16 18:00,19.567,19.567
8/19/16 18:15,19.472,19.567
8/19/16 18:30,19.472,19.472
8/19/16 18:45,19.472,19.472
8/19/16 19:00,19.377,19.377
8/19/16 19:15,19.282,19.377
8/19/16 19:30,19.282,19.282
8/19/16 19:45,19.187,19.282
8/19/16 20:00,19.092,19.187
8/19/16 20:15,18.996,19.092
8/19/16 20:30,18.901,18.996
8/19/16 20:45,18.806,18.901
8/19/16 21:00,18.711,18.806
8/19/16 21:15,18.711,18.711
8/19/16 21:30,18.616,18.616
8/19/16 21:45,18.616,18.616
8/19/16 22:00,18.521,18.521
8/19/16 22:15,18.426,18.521
8/19/16 22:30,18.331,18.426
8/19/16 22:45,18.331,18.426
8/19/16 23:00,18.236,18.331
8/19/16 23:15,18.236,18.331
8/19/16 23:30,18.14,18.236
8/19/16 23:45,18.14,18.14
8/20/16 0:00,18.045,18.14
8/20/16 0:15,18.045,18.045
8/20/16 0:30,18.045,18.045
8/20/16 0:45,18.045,18.045
8/20/16 1:00,18.045,18.045
8/20/16 1:15,18.045,18.045
8/20/16 1:30,18.045,18.045
8/20/16 1:45,18.045,18.045
8/20/16 2:00,18.045,18.045
8/20/16 2:15,18.045,18.045
8/20/16 2:30,18.045,18.045
8/20/16 2:45,18.045,18.045
8/20/16 3:00,18.045,18.045
8/20/16 3:15,18.045,18.045
8/20/16 3:30,18.045,18.045
8/20/16 3:45,18.045,18.236
8/20/16 4:00,18.045,18.236
8/20/16 4:15,17.95,18.236
8/20/16 4:30,17.95,18.236
8/20/16 4:45,17.95,18.14
8/20/16 5:00,17.95,18.236
8/20/16 5:15,17.95,18.14
8/20/16 5:30,17.95,18.236
8/20/16 5:45,17.95,18.045
8/20/16 6:00,17.855,17.95
8/20/16 6:15,17.855,17.855
8/20/16 6:30,17.76,17.855
8/20/16 6:45,17.665,17.76
8/20/16 7:00,17.665,17.76
8/20/16 7:15,17.57,17.665
8/20/16 7:30,17.57,17.665
8/20/16 7:45,17.57,17.665
8/20/16 8:00,17.57,17.665
8/20/16 8:15,17.57,17.665
8/20/16 8:30,17.57,17.665
8/20/16 8:45,17.57,17.665
8/20/16 9:00,17.57,17.665
8/20/16 9:15,17.57,17.665
8/20/16 9:30,17.57,17.665
8/20/16 9:45,17.665,17.76
8/20/16 10:00,17.665,17.76
8/20/16 10:15,17.665,17.76
8/20/16 10:30,17.76,17.76
8/20/16 10:45,17.855,17.855
8/20/16 11:00,17.855,17.855
8/20/16 11:15,18.045,17.95
8/20/16 11:30,18.14,18.045
8/20/16 11:45,18.236,18.236
8/20/16 12:00,18.331,18.331
8/20/16 12:15,18.426,18.426
8/20/16 12:30,18.521,18.521
8/20/16 12:45,18.616,18.616
8/20/16 13:00,18.711,18.616
8/20/16 13:15,18.806,18.711
8/20/16 13:30,18.901,18.806
8/20/16 13:45,18.996,18.901
8/20/16 14:00,18.996,18.996
8/20/16 14:15,19.092,19.092
8/20/16 14:30,19.187,19.092
8/20/16 14:45,19.282,19.187
8/20/16 15:00,19.282,19.282
8/20/16 15:15,19.377,19.282
8/20/16 15:30,19.472,19.377
8/20/16 15:45,19.472,19.472
8/20/16 16:00,19.472,19.662
8/20/16 16:15,19.567,19.662
8/20/16 16:30,19.567,19.662
8/20/16 16:45,19.567,19.662
8/20/16 17:00,19.567,19.662
8/20/16 17:15,19.567,19.662
8/20/16 17:30,19.662,19.662
8/20/16 17:45,19.567,19.662
8/20/16 18:00,19.472,19.567
8/20/16 18:15,19.472,19.472
8/20/16 18:30,19.377,19.472
8/20/16 18:45,19.282,19.472
8/20/16 19:00,19.187,19.282
8/20/16 19:15,19.092,19.187
8/20/16 19:30,19.092,19.092
8/20/16 19:45,18.996,19.092
8/20/16 20:00,18.806,18.901
8/20/16 20:15,18.806,18.806
8/20/16 20:30,18.711,18.711
8/20/16 20:45,18.616,18.711
8/20/16 21:00,18.521,18.616
8/20/16 21:15,18.426,18.521
8/20/16 21:30,18.426,18.426
8/20/16 21:45,18.331,18.426
8/20/16 22:00,18.236,18.331
8/20/16 22:15,18.236,18.236
8/20/16 22:30,18.14,18.236
8/20/16 22:45,18.045,18.14
8/20/16 23:00,18.045,18.045
8/20/16 23:15,18.045,18.045
8/20/16 23:30,17.95,18.045
8/20/16 23:45,17.95,17.95
8/21/16 0:00,17.855,17.95
8/21/16 0:15,17.855,17.95
8/21/16 0:30,17.855,17.855
8/21/16 0:45,17.855,17.855
8/21/16 1:00,17.855,17.855
8/21/16 1:15,17.855,17.855
8/21/16 1:30,17.855,17.855
8/21/16 1:45,17.855,17.95
8/21/16 2:00,17.855,17.95
8/21/16 2:15,17.855,17.95
8/21/16 2:30,17.855,17.95
8/21/16 2:45,17.855,17.95
8/21/16 3:00,17.855,17.95
8/21/16 3:15,17.95,18.045
8/21/16 3:30,17.95,18.045
8/21/16 3:45,17.95,17.95
8/21/16 4:00,17.95,17.95
8/21/16 4:15,17.95,17.95
8/21/16 4:30,17.95,17.95
8/21/16 4:45,17.95,17.95
8/21/16 5:00,17.95,17.95
8/21/16 5:15,17.95,17.95
8/21/16 5:30,17.95,17.95
8/21/16 5:45,17.95,17.95
8/21/16 6:00,17.95,17.95
8/21/16 6:15,17.855,17.95
8/21/16 6:30,17.855,17.855
8/21/16 6:45,17.76,17.855
8/21/16 7:00,17.76,17.76
8/21/16 7:15,17.665,17.76
8/21/16 7:30,17.665,17.665
8/21/16 7:45,17.57,17.665
8/21/16 8:00,17.475,17.57
8/21/16 8:15,17.475,17.57
8/21/16 8:30,17.475,17.475
8/21/16 8:45,17.379,17.475
8/21/16 9:00,17.379,17.379
8/21/16 9:15,17.284,17.379
8/21/16 9:30,17.284,17.379
8/21/16 9:45,17.284,17.379
8/21/16 10:00,17.189,17.379
8/21/16 10:15,17.094,17.189
8/21/16 10:30,17.094,17.094
8/21/16 10:45,17.094,17.189
8/21/16 11:00,17.189,17.189
8/21/16 11:15,17.189,17.284
8/21/16 11:30,17.284,17.284
8/21/16 11:45,17.284,17.379
8/21/16 12:00,17.379,17.379
8/21/16 12:15,17.379,17.379
8/21/16 12:30,17.475,17.475
8/21/16 12:45,17.475,17.57
8/21/16 13:00,17.57,17.57
8/21/16 13:15,17.665,17.665
8/21/16 13:30,17.76,17.665
